[14:51:01.848] [RX] ← INFO:MSG=INA260 ready. Idle baseline: 41.0 mA, Bus voltage: 12.05 V
[14:57:03.503] [RX] ← POWER:V=12.04,A=0.040
[14:57:04.503] [RX] ← POWER:V=12.04,A=0.040
[14:57:05.516] [RX] ← POWER:V=12.04,A=0.040
[14:57:06.521] [RX] ← POWER:V=12.04,A=0.040
[14:57:07.522] [RX] ← POWER:V=12.04,A=0.040
[14:57:08.534] [RX] ← POWER:V=12.04,A=0.040
[14:57:09.536] [RX] ← POWER:V=12.04,A=0.040
[14:57:10.538] [RX] ← POWER:V=12.04,A=0.040
[14:57:11.550] [RX] ← POWER:V=12.04,A=0.040
[14:57:12.549] [RX] ← POWER:V=12.04,A=0.040
[14:57:13.560] [RX] ← POWER:V=12.04,A=0.040
[14:57:14.561] [RX] ← POWER:V=12.04,A=0.040
[14:57:15.569] [RX] ← POWER:V=12.04,A=0.039
[14:57:16.571] [RX] ← POWER:V=12.04,A=0.040
[14:57:17.582] [RX] ← POWER:V=12.04,A=0.039
[14:57:18.593] [RX] ← POWER:V=12.04,A=0.040
[14:57:19.593] [RX] ← POWER:V=12.04,A=0.040
[14:57:19.984] [TX] → START_SNIFF
[14:57:19.996] [RX] ← INFO:MSG=Starting header scan (IDs 0x00-0x3B)...
[14:57:20.148] [RX] ← INFO:MSG=Bus wake-up pulse sent
[14:57:20.148] [RX] ← SNIFF_PROGRESS:ID=00,TOTAL=60
[14:57:20.170] [RX] ← SNIFF_PROGRESS:ID=01,TOTAL=60
[14:57:20.191] [RX] ← SNIFF_PROGRESS:ID=02,TOTAL=60
[14:57:20.213] [RX] ← SNIFF_PROGRESS:ID=03,TOTAL=60
[14:57:20.245] [RX] ← SNIFF_PROGRESS:ID=04,TOTAL=60
[14:57:20.266] [RX] ← SNIFF_PROGRESS:ID=05,TOTAL=60
[14:57:20.287] [RX] ← SNIFF_PROGRESS:ID=06,TOTAL=60
[14:57:20.320] [RX] ← SNIFF_PROGRESS:ID=07,TOTAL=60
[14:57:20.342] [RX] ← SNIFF_PROGRESS:ID=08,TOTAL=60
[14:57:20.363] [RX] ← SNIFF_PROGRESS:ID=09,TOTAL=60
[14:57:20.385] [RX] ← SNIFF_PROGRESS:ID=0A,TOTAL=60
[14:57:20.408] [RX] ← SNIFF_PROGRESS:ID=0B,TOTAL=60
[14:57:20.440] [RX] ← SNIFF_PROGRESS:ID=0C,TOTAL=60
[14:57:20.457] [RX] ← SNIFF_PROGRESS:ID=0D,TOTAL=60
[14:57:20.490] [RX] ← SNIFF_PROGRESS:ID=0E,TOTAL=60
[14:57:20.512] [RX] ← SNIFF_PROGRESS:ID=0F,TOTAL=60
[14:57:20.534] [RX] ← SNIFF_PROGRESS:ID=10,TOTAL=60
[14:57:20.555] [RX] ← SNIFF_PROGRESS:ID=11,TOTAL=60
[14:57:20.579] [RX] ← SNIFF_PROGRESS:ID=12,TOTAL=60
[14:57:20.611] [RX] ← SNIFF_PROGRESS:ID=13,TOTAL=60
[14:57:20.633] [RX] ← SNIFF_PROGRESS:ID=14,TOTAL=60
[14:57:20.655] [RX] ← SNIFF_PROGRESS:ID=15,TOTAL=60
[14:57:20.676] [RX] ← SNIFF_PROGRESS:ID=16,TOTAL=60
[14:57:20.708] [RX] ← SNIFF_PROGRESS:ID=17,TOTAL=60
[14:57:20.732] [RX] ← SNIFF_PROGRESS:ID=18,TOTAL=60
[14:57:20.754] [RX] ← SNIFF_PROGRESS:ID=19,TOTAL=60
[14:57:20.776] [RX] ← SNIFF_PROGRESS:ID=1A,TOTAL=60
[14:57:20.798] [RX] ← SNIFF_PROGRESS:ID=1B,TOTAL=60
[14:57:20.821] [RX] ← SNIFF_PROGRESS:ID=1C,TOTAL=60
[14:57:20.845] [RX] ← SNIFF_PROGRESS:ID=1D,TOTAL=60
[14:57:20.876] [RX] ← SNIFF_PROGRESS:ID=1E,TOTAL=60
[14:57:20.899] [RX] ← SNIFF_PROGRESS:ID=1F,TOTAL=60
[14:57:20.921] [RX] ← SNIFF_PROGRESS:ID=20,TOTAL=60
[14:57:20.942] [RX] ← SNIFF_PROGRESS:ID=21,TOTAL=60
[14:57:20.974] [RX] ← SNIFF_PROGRESS:ID=22,TOTAL=60
[14:57:20.995] [RX] ← SNIFF_PROGRESS:ID=23,TOTAL=60
[14:57:21.017] [RX] ← SNIFF_PROGRESS:ID=24,TOTAL=60
[14:57:21.040] [RX] ← SNIFF_PROGRESS:ID=25,TOTAL=60
[14:57:21.064] [RX] ← SNIFF_PROGRESS:ID=26,TOTAL=60
[14:57:21.096] [RX] ← SNIFF_PROGRESS:ID=27,TOTAL=60
[14:57:21.118] [RX] ← SNIFF_PROGRESS:ID=28,TOTAL=60
[14:57:21.139] [RX] ← SNIFF_PROGRESS:ID=29,TOTAL=60
[14:57:21.162] [RX] ← SNIFF_PROGRESS:ID=2A,TOTAL=60
[14:57:21.194] [RX] ← SNIFF_PROGRESS:ID=2B,TOTAL=60
[14:57:21.218] [RX] ← SNIFF_PROGRESS:ID=2C,TOTAL=60
[14:57:21.240] [RX] ← SNIFF_PROGRESS:ID=2D,TOTAL=60
[14:57:21.262] [RX] ← SNIFF_PROGRESS:ID=2E,TOTAL=60
[14:57:21.284] [RX] ← SNIFF_PROGRESS:ID=2F,TOTAL=60
[14:57:21.308] [RX] ← SNIFF_PROGRESS:ID=30,TOTAL=60
[14:57:21.340] [RX] ← SNIFF_PROGRESS:ID=31,TOTAL=60
[14:57:21.357] [RX] ← SNIFF_PROGRESS:ID=32,TOTAL=60
[14:57:21.390] [RX] ← SNIFF_PROGRESS:ID=33,TOTAL=60
[14:57:21.412] [RX] ← SNIFF_PROGRESS:ID=34,TOTAL=60
[14:57:21.435] [RX] ← SNIFF_PROGRESS:ID=35,TOTAL=60
[14:57:21.461] [RX] ← SNIFF_PROGRESS:ID=36,TOTAL=60
[14:57:21.483] [RX] ← SNIFF_PROGRESS:ID=37,TOTAL=60
[14:57:21.504] [RX] ← SNIFF_PROGRESS:ID=38,TOTAL=60
[14:57:21.526] [RX] ← SNIFF_PROGRESS:ID=39,TOTAL=60
[14:57:21.559] [RX] ← SNIFF_PROGRESS:ID=3A,TOTAL=60
[14:57:21.581] [RX] ← SNIFF_PROGRESS:ID=3B,TOTAL=60
[14:57:21.606] [RX] ← SNIFF_DONE:COUNT=0
[14:57:21.606] [RX] ← POWER:V=12.04,A=0.039
[14:57:22.610] [RX] ← POWER:V=12.04,A=0.040
[14:57:23.617] [RX] ← POWER:V=12.04,A=0.039
[14:57:24.616] [RX] ← POWER:V=12.04,A=0.040
[14:57:25.622] [RX] ← POWER:V=12.04,A=0.040
[14:57:26.629] [RX] ← POWER:V=12.04,A=0.040
[14:57:27.639] [RX] ← POWER:V=12.04,A=0.040
[14:57:28.641] [RX] ← POWER:V=12.04,A=0.040
[14:57:29.648] [RX] ← POWER:V=12.04,A=0.040
[14:57:30.652] [RX] ← POWER:V=12.04,A=0.040
[14:57:31.655] [RX] ← POWER:V=12.04,A=0.040
[14:57:32.664] [RX] ← POWER:V=12.04,A=0.040
[14:57:33.675] [RX] ← POWER:V=12.04,A=0.040
[14:57:34.673] [RX] ← POWER:V=12.04,A=0.040
[14:57:35.682] [RX] ← POWER:V=12.04,A=0.039
[14:57:36.686] [RX] ← POWER:V=12.04,A=0.040
[14:57:37.690] [RX] ← POWER:V=12.04,A=0.040
[14:57:38.697] [RX] ← POWER:V=12.04,A=0.040
[14:57:39.710] [RX] ← POWER:V=12.04,A=0.040
[14:57:40.714] [RX] ← POWER:V=12.04,A=0.040
[14:57:41.718] [RX] ← POWER:V=12.04,A=0.040
[14:57:42.722] [RX] ← POWER:V=12.04,A=0.039
[14:57:43.731] [RX] ← POWER:V=12.04,A=0.040
[14:57:44.738] [RX] ← POWER:V=12.04,A=0.039
[14:57:45.743] [RX] ← POWER:V=12.04,A=0.040
[14:57:46.745] [RX] ← POWER:V=12.04,A=0.040
[14:57:47.757] [RX] ← POWER:V=12.04,A=0.040
[14:57:48.757] [RX] ← POWER:V=12.04,A=0.040
[14:57:49.766] [RX] ← POWER:V=12.04,A=0.039
[14:57:50.770] [RX] ← POWER:V=12.04,A=0.040
[14:57:51.775] [RX] ← POWER:V=12.04,A=0.040
[14:57:52.789] [RX] ← POWER:V=12.04,A=0.040
[14:57:53.785] [RX] ← POWER:V=12.04,A=0.040
[14:57:54.798] [RX] ← POWER:V=12.04,A=0.040
[14:57:55.798] [RX] ← POWER:V=12.04,A=0.040
[14:57:56.808] [RX] ← POWER:V=12.04,A=0.040
[14:57:57.810] [RX] ← POWER:V=12.04,A=0.040
[14:57:58.814] [RX] ← POWER:V=12.04,A=0.040
[14:57:59.821] [RX] ← POWER:V=12.04,A=0.040
[14:58:00.829] [RX] ← POWER:V=12.04,A=0.040
[14:58:01.837] [RX] ← POWER:V=12.04,A=0.040
[14:58:02.845] [RX] ← POWER:V=12.04,A=0.040
[14:58:03.847] [RX] ← POWER:V=12.04,A=0.039
[14:58:04.857] [RX] ← POWER:V=12.04,A=0.040
[14:58:05.859] [RX] ← POWER:V=12.04,A=0.040
[14:58:06.865] [RX] ← POWER:V=12.04,A=0.040
[14:58:07.874] [RX] ← POWER:V=12.04,A=0.040
[14:58:08.877] [RX] ← POWER:V=12.04,A=0.040
[14:58:09.882] [RX] ← POWER:V=12.04,A=0.040
[14:58:10.888] [RX] ← POWER:V=12.04,A=0.040
[14:58:11.893] [RX] ← POWER:V=12.04,A=0.039
[14:58:12.894] [RX] ← POWER:V=12.04,A=0.040
[14:58:13.905] [RX] ← POWER:V=12.04,A=0.040
[14:58:14.907] [RX] ← POWER:V=12.04,A=0.039
[14:58:15.913] [RX] ← POWER:V=12.04,A=0.040
[14:58:16.924] [RX] ← POWER:V=12.03,A=0.040
[14:58:17.925] [RX] ← POWER:V=12.04,A=0.040
[14:58:18.929] [RX] ← POWER:V=12.04,A=0.040
[14:58:19.939] [RX] ← POWER:V=12.04,A=0.040
[14:58:20.940] [RX] ← POWER:V=12.04,A=0.040
[14:58:21.946] [RX] ← POWER:V=12.03,A=0.039
[14:58:22.953] [RX] ← POWER:V=12.04,A=0.040
[14:58:23.965] [RX] ← POWER:V=12.04,A=0.040
[14:58:24.972] [RX] ← POWER:V=12.04,A=0.040
[14:58:25.976] [RX] ← POWER:V=12.04,A=0.040
[14:58:26.978] [RX] ← POWER:V=12.04,A=0.039
[14:58:27.984] [RX] ← POWER:V=12.04,A=0.040
[14:58:28.998] [RX] ← POWER:V=12.04,A=0.040
[14:58:29.997] [RX] ← POWER:V=12.04,A=0.040
[14:58:31.007] [RX] ← POWER:V=12.04,A=0.040
[14:58:32.011] [RX] ← POWER:V=12.04,A=0.039
[14:58:33.022] [RX] ← POWER:V=12.04,A=0.040
[14:58:34.023] [RX] ← POWER:V=12.04,A=0.040
[14:58:35.025] [RX] ← POWER:V=12.04,A=0.040
[14:58:36.033] [RX] ← POWER:V=12.04,A=0.040
[14:58:37.037] [RX] ← POWER:V=12.04,A=0.040
[14:58:38.048] [RX] ← POWER:V=12.04,A=0.040
[14:58:39.054] [RX] ← POWER:V=12.04,A=0.040
[14:58:40.060] [RX] ← POWER:V=12.04,A=0.040
[14:58:41.060] [RX] ← POWER:V=12.04,A=0.040
[14:58:42.086] [RX] ← POWER:V=12.04,A=0.040
[14:58:43.078] [RX] ← POWER:V=12.04,A=0.040
[14:58:44.083] [RX] ← POWER:V=12.04,A=0.040
[14:58:45.090] [RX] ← POWER:V=12.04,A=0.040
[14:58:46.088] [RX] ← POWER:V=12.04,A=0.040
[14:58:47.098] [RX] ← POWER:V=12.04,A=0.040
[14:58:48.100] [RX] ← POWER:V=12.04,A=0.040
[14:58:49.104] [RX] ← POWER:V=12.04,A=0.040
[14:58:50.116] [RX] ← POWER:V=12.03,A=0.040
[14:58:51.119] [RX] ← POWER:V=12.04,A=0.040
[14:58:52.125] [RX] ← POWER:V=12.04,A=0.040
[14:58:53.135] [RX] ← POWER:V=12.04,A=0.040
[14:58:54.139] [RX] ← POWER:V=12.04,A=0.040
[14:58:55.147] [RX] ← POWER:V=12.04,A=0.040
[14:58:56.151] [RX] ← POWER:V=12.04,A=0.040
[14:58:57.155] [RX] ← POWER:V=12.04,A=0.040
[14:58:58.158] [RX] ← POWER:V=12.04,A=0.040
[14:58:59.165] [RX] ← POWER:V=12.04,A=0.040
[14:59:00.174] [RX] ← POWER:V=12.04,A=0.040
[14:59:01.179] [RX] ← POWER:V=12.04,A=0.040
[14:59:02.180] [RX] ← POWER:V=12.04,A=0.040
[14:59:03.190] [RX] ← POWER:V=12.04,A=0.040
[14:59:04.193] [RX] ← POWER:V=12.04,A=0.039
[14:59:05.201] [RX] ← POWER:V=12.04,A=0.040
[14:59:06.210] [RX] ← POWER:V=12.04,A=0.040
[14:59:07.216] [RX] ← POWER:V=12.04,A=0.039
[14:59:08.223] [RX] ← POWER:V=12.03,A=0.040
[14:59:09.226] [RX] ← POWER:V=12.04,A=0.040
[14:59:10.233] [RX] ← POWER:V=12.04,A=0.040
[14:59:11.235] [RX] ← POWER:V=12.04,A=0.040
[14:59:12.247] [RX] ← POWER:V=12.04,A=0.040
[14:59:13.254] [RX] ← POWER:V=12.04,A=0.040
[14:59:14.254] [RX] ← POWER:V=12.04,A=0.040
[14:59:15.267] [RX] ← POWER:V=12.04,A=0.040
[14:59:16.271] [RX] ← POWER:V=12.04,A=0.040
[14:59:17.273] [RX] ← POWER:V=12.04,A=0.039
[14:59:18.283] [RX] ← POWER:V=12.04,A=0.040
[14:59:19.282] [RX] ← POWER:V=12.04,A=0.040
[14:59:20.287] [RX] ← POWER:V=12.04,A=0.039
[14:59:21.304] [RX] ← POWER:V=12.04,A=0.040
[14:59:22.302] [RX] ← POWER:V=12.04,A=0.040
[14:59:23.307] [RX] ← POWER:V=12.04,A=0.040
[14:59:24.312] [RX] ← POWER:V=12.04,A=0.040
[14:59:25.323] [RX] ← POWER:V=12.04,A=0.040
[14:59:26.329] [RX] ← POWER:V=12.04,A=0.040
[14:59:27.329] [RX] ← POWER:V=12.04,A=0.040
[14:59:28.333] [RX] ← POWER:V=12.04,A=0.040
[14:59:29.347] [RX] ← POWER:V=12.04,A=0.040
[14:59:30.351] [RX] ← POWER:V=12.04,A=0.040
[14:59:31.354] [RX] ← POWER:V=12.04,A=0.040
[14:59:32.358] [RX] ← POWER:V=12.04,A=0.040
[14:59:33.375] [RX] ← POWER:V=12.04,A=0.040
[14:59:34.376] [RX] ← POWER:V=12.03,A=0.040
[14:59:35.375] [RX] ← POWER:V=12.04,A=0.040
[14:59:36.383] [RX] ← POWER:V=12.03,A=0.040
[14:59:37.390] [RX] ← POWER:V=12.04,A=0.040
[14:59:38.393] [RX] ← POWER:V=12.03,A=0.040
[14:59:39.404] [RX] ← POWER:V=12.04,A=0.040
[14:59:40.403] [RX] ← POWER:V=12.04,A=0.040
[14:59:41.413] [RX] ← POWER:V=12.03,A=0.039
[14:59:42.424] [RX] ← POWER:V=12.04,A=0.039
[14:59:43.429] [RX] ← POWER:V=12.03,A=0.040
[14:59:44.434] [RX] ← POWER:V=12.03,A=0.040
[14:59:45.435] [RX] ← POWER:V=12.03,A=0.040
[14:59:46.444] [RX] ← POWER:V=12.04,A=0.040
[14:59:47.447] [RX] ← POWER:V=12.04,A=0.040
[14:59:48.457] [RX] ← POWER:V=12.03,A=0.040
[14:59:49.464] [RX] ← POWER:V=12.04,A=0.040
[14:59:50.467] [RX] ← POWER:V=12.03,A=0.040
[14:59:51.476] [RX] ← POWER:V=12.03,A=0.039
[14:59:52.486] [RX] ← POWER:V=12.04,A=0.040
[14:59:53.486] [RX] ← POWER:V=12.03,A=0.040
[14:59:54.493] [RX] ← POWER:V=12.04,A=0.040
[14:59:55.497] [RX] ← POWER:V=12.04,A=0.040
[14:59:56.510] [RX] ← POWER:V=12.03,A=0.040
[14:59:57.511] [RX] ← POWER:V=12.03,A=0.040
[14:59:58.519] [RX] ← POWER:V=12.04,A=0.040
[14:59:59.527] [RX] ← POWER:V=12.04,A=0.039
[15:00:00.528] [RX] ← POWER:V=12.04,A=0.040
[15:00:01.531] [RX] ← POWER:V=12.04,A=0.039
[15:00:02.542] [RX] ← POWER:V=12.04,A=0.040
[15:00:03.548] [RX] ← POWER:V=12.04,A=0.040
[15:00:04.548] [RX] ← POWER:V=12.04,A=0.040
[15:00:05.554] [RX] ← POWER:V=12.04,A=0.040
[15:00:06.563] [RX] ← POWER:V=12.03,A=0.040
[15:00:07.567] [RX] ← POWER:V=12.03,A=0.040
[15:00:08.572] [RX] ← POWER:V=12.03,A=0.040
[15:00:09.582] [RX] ← POWER:V=12.03,A=0.040
[15:00:10.585] [RX] ← POWER:V=12.03,A=0.040
[15:00:11.596] [RX] ← POWER:V=12.04,A=0.040
[15:00:12.595] [RX] ← POWER:V=12.04,A=0.040
[15:00:13.605] [RX] ← POWER:V=12.04,A=0.040
[15:00:14.609] [RX] ← POWER:V=12.04,A=0.040
[15:00:15.612] [RX] ← POWER:V=12.04,A=0.040
[15:00:16.617] [RX] ← POWER:V=12.04,A=0.039
[15:00:17.628] [RX] ← POWER:V=12.04,A=0.040
[15:00:18.630] [RX] ← POWER:V=12.03,A=0.040
[15:00:19.640] [RX] ← POWER:V=12.03,A=0.039
[15:00:20.640] [RX] ← POWER:V=12.03,A=0.039
[15:00:21.647] [RX] ← POWER:V=12.03,A=0.040
[15:00:22.660] [RX] ← POWER:V=12.03,A=0.040
[15:00:23.666] [RX] ← POWER:V=12.03,A=0.040
[15:00:24.666] [RX] ← POWER:V=12.03,A=0.040
[15:00:25.674] [RX] ← POWER:V=12.03,A=0.040
[15:00:26.676] [RX] ← POWER:V=12.04,A=0.040
[15:00:27.693] [RX] ← POWER:V=12.04,A=0.040
[15:00:28.697] [RX] ← POWER:V=12.04,A=0.040
[15:00:29.695] [RX] ← POWER:V=12.04,A=0.040
[15:00:30.704] [RX] ← POWER:V=12.04,A=0.040
[15:00:31.717] [RX] ← POWER:V=12.04,A=0.040
[15:00:32.715] [RX] ← POWER:V=12.03,A=0.040
[15:00:33.727] [RX] ← POWER:V=12.04,A=0.040
[15:00:34.732] [RX] ← POWER:V=12.04,A=0.040
[15:00:35.735] [RX] ← POWER:V=12.04,A=0.040
[15:00:36.741] [RX] ← POWER:V=12.04,A=0.040
[15:00:37.747] [RX] ← POWER:V=12.03,A=0.039
[15:00:38.747] [RX] ← POWER:V=12.04,A=0.040
[15:00:39.759] [RX] ← POWER:V=12.03,A=0.040
[15:00:40.765] [RX] ← POWER:V=12.04,A=0.040
[15:00:41.764] [RX] ← POWER:V=12.04,A=0.039
[15:00:42.771] [RX] ← POWER:V=12.04,A=0.039
[15:00:43.780] [RX] ← POWER:V=12.04,A=0.040
[15:00:44.787] [RX] ← POWER:V=12.04,A=0.040
[15:00:45.794] [RX] ← POWER:V=12.04,A=0.040
[15:00:46.796] [RX] ← POWER:V=12.04,A=0.039
[15:00:47.804] [RX] ← POWER:V=12.04,A=0.040
[15:00:48.807] [RX] ← POWER:V=12.04,A=0.040
[15:00:49.810] [RX] ← POWER:V=12.04,A=0.040
[15:00:50.815] [RX] ← POWER:V=12.03,A=0.039
[15:00:51.822] [RX] ← POWER:V=12.03,A=0.040
[15:00:52.837] [RX] ← POWER:V=12.04,A=0.040
[15:00:53.835] [RX] ← POWER:V=12.03,A=0.039
[15:00:54.840] [RX] ← POWER:V=12.03,A=0.040
[15:00:55.844] [RX] ← POWER:V=12.03,A=0.039
[15:00:56.858] [RX] ← POWER:V=12.04,A=0.040
[15:00:57.855] [RX] ← POWER:V=12.04,A=0.040
[15:00:58.868] [RX] ← POWER:V=12.04,A=0.039
[15:00:59.869] [RX] ← POWER:V=12.04,A=0.040
[15:01:00.881] [RX] ← POWER:V=12.04,A=0.039
[15:01:01.892] [RX] ← POWER:V=12.04,A=0.040
[15:01:02.889] [RX] ← POWER:V=12.04,A=0.039
[15:01:03.896] [RX] ← POWER:V=12.04,A=0.040
[15:01:04.899] [RX] ← POWER:V=12.03,A=0.040
[15:01:05.910] [RX] ← POWER:V=12.03,A=0.040
[15:01:06.914] [RX] ← POWER:V=12.04,A=0.040
[15:01:07.920] [RX] ← POWER:V=12.03,A=0.040
[15:01:08.924] [RX] ← POWER:V=12.03,A=0.040
[15:01:09.930] [RX] ← POWER:V=12.03,A=0.040
[15:01:10.933] [RX] ← POWER:V=12.04,A=0.039
[15:01:11.940] [RX] ← POWER:V=12.03,A=0.039
[15:01:12.954] [RX] ← POWER:V=12.03,A=0.040
[15:01:13.954] [RX] ← POWER:V=12.03,A=0.040
[15:01:14.966] [RX] ← POWER:V=12.03,A=0.040
[15:01:15.971] [RX] ← POWER:V=12.04,A=0.040
[15:01:16.975] [RX] ← POWER:V=12.03,A=0.040
[15:01:17.980] [RX] ← POWER:V=12.04,A=0.040
[15:01:18.990] [RX] ← POWER:V=12.03,A=0.040
[15:01:19.996] [RX] ← POWER:V=12.03,A=0.039
[15:01:20.997] [RX] ← POWER:V=12.03,A=0.040
[15:01:22.001] [RX] ← POWER:V=5368709.00,A=-0.001
[15:01:23.007] [RX] ← POWER:V=5368709.00,A=-0.001
[15:01:24.011] [RX] ← POWER:V=12.03,A=0.040
[15:01:25.015] [RX] ← POWER:V=12.03,A=0.040
[15:01:25.850] [TX] → START_SNIFF
[15:01:25.859] [RX] ← INFO:MSG=Starting header scan (IDs 0x00-0x3B)...
[15:01:26.013] [RX] ← INFO:MSG=Bus wake-up pulse sent
[15:01:26.013] [RX] ← SNIFF_PROGRESS:ID=00,TOTAL=60
[15:01:26.036] [RX] ← SNIFF_PROGRESS:ID=01,TOTAL=60
[15:01:26.058] [RX] ← SNIFF_PROGRESS:ID=02,TOTAL=60
[15:01:26.081] [RX] ← SNIFF_PROGRESS:ID=03,TOTAL=60
[15:01:26.105] [RX] ← SNIFF_PROGRESS:ID=04,TOTAL=60
[15:01:26.138] [RX] ← SNIFF_PROGRESS:ID=05,TOTAL=60
[15:01:26.160] [RX] ← SNIFF_PROGRESS:ID=06,TOTAL=60
[15:01:26.183] [RX] ← SNIFF_PROGRESS:ID=07,TOTAL=60
[15:01:26.205] [RX] ← SNIFF_PROGRESS:ID=08,TOTAL=60
[15:01:26.230] [RX] ← SNIFF_PROGRESS:ID=09,TOTAL=60
[15:01:26.252] [RX] ← SNIFF_PROGRESS:ID=0A,TOTAL=60
[15:01:26.284] [RX] ← SNIFF_PROGRESS:ID=0B,TOTAL=60
[15:01:26.308] [RX] ← SNIFF_PROGRESS:ID=0C,TOTAL=60
[15:01:26.329] [RX] ← SNIFF_PROGRESS:ID=0D,TOTAL=60
[15:01:26.352] [RX] ← SNIFF_PROGRESS:ID=0E,TOTAL=60
[15:01:26.376] [RX] ← SNIFF_PROGRESS:ID=0F,TOTAL=60
[15:01:26.400] [RX] ← SNIFF_PROGRESS:ID=10,TOTAL=60
[15:01:26.422] [RX] ← SNIFF_PROGRESS:ID=11,TOTAL=60
[15:01:26.446] [RX] ← SNIFF_PROGRESS:ID=12,TOTAL=60
[15:01:26.483] [RX] ← SNIFF_PROGRESS:ID=13,TOTAL=60
[15:01:26.495] [RX] ← SNIFF_PROGRESS:ID=14,TOTAL=60
[15:01:26.520] [RX] ← SNIFF_PROGRESS:ID=15,TOTAL=60
[15:01:26.553] [RX] ← SNIFF_PROGRESS:ID=16,TOTAL=60
[15:01:26.574] [RX] ← SNIFF_PROGRESS:ID=17,TOTAL=60
[15:01:26.605] [RX] ← SNIFF_PROGRESS:ID=18,TOTAL=60
[15:01:26.617] [RX] ← SNIFF_PROGRESS:ID=19,TOTAL=60
[15:01:26.648] [RX] ← SNIFF_PROGRESS:ID=1A,TOTAL=60
[15:01:26.670] [RX] ← SNIFF_PROGRESS:ID=1B,TOTAL=60
[15:01:26.691] [RX] ← SNIFF_PROGRESS:ID=1C,TOTAL=60
[15:01:26.714] [RX] ← SNIFF_PROGRESS:ID=1D,TOTAL=60
[15:01:26.738] [RX] ← SNIFF_PROGRESS:ID=1E,TOTAL=60
[15:01:26.771] [RX] ← SNIFF_PROGRESS:ID=1F,TOTAL=60
[15:01:26.793] [RX] ← SNIFF_PROGRESS:ID=20,TOTAL=60
[15:01:26.816] [RX] ← SNIFF_PROGRESS:ID=21,TOTAL=60
[15:01:26.838] [RX] ← SNIFF_PROGRESS:ID=22,TOTAL=60
[15:01:26.860] [RX] ← SNIFF_PROGRESS:ID=23,TOTAL=60
[15:01:26.883] [RX] ← SNIFF_PROGRESS:ID=24,TOTAL=60
[15:01:26.915] [RX] ← SNIFF_PROGRESS:ID=25,TOTAL=60
[15:01:26.937] [RX] ← SNIFF_PROGRESS:ID=26,TOTAL=60
[15:01:26.959] [RX] ← SNIFF_PROGRESS:ID=27,TOTAL=60
[15:01:26.981] [RX] ← SNIFF_PROGRESS:ID=28,TOTAL=60
[15:01:27.004] [RX] ← SNIFF_PROGRESS:ID=29,TOTAL=60
[15:01:27.036] [RX] ← SNIFF_PROGRESS:ID=2A,TOTAL=60
[15:01:27.057] [RX] ← SNIFF_PROGRESS:ID=2B,TOTAL=60
[15:01:27.079] [RX] ← SNIFF_PROGRESS:ID=2C,TOTAL=60
[15:01:27.102] [RX] ← SNIFF_PROGRESS:ID=2D,TOTAL=60
[15:01:27.134] [RX] ← SNIFF_PROGRESS:ID=2E,TOTAL=60
[15:01:27.155] [RX] ← SNIFF_PROGRESS:ID=2F,TOTAL=60
[15:01:27.177] [RX] ← SNIFF_PROGRESS:ID=30,TOTAL=60
[15:01:27.199] [RX] ← SNIFF_PROGRESS:ID=31,TOTAL=60
[15:01:27.232] [RX] ← SNIFF_PROGRESS:ID=32,TOTAL=60
[15:01:27.253] [RX] ← SNIFF_PROGRESS:ID=33,TOTAL=60
[15:01:27.275] [RX] ← SNIFF_PROGRESS:ID=34,TOTAL=60
[15:01:27.297] [RX] ← SNIFF_PROGRESS:ID=35,TOTAL=60
[15:01:27.331] [RX] ← SNIFF_PROGRESS:ID=36,TOTAL=60
[15:01:27.353] [RX] ← SNIFF_PROGRESS:ID=37,TOTAL=60
[15:01:27.375] [RX] ← SNIFF_PROGRESS:ID=38,TOTAL=60
[15:01:27.396] [RX] ← SNIFF_PROGRESS:ID=39,TOTAL=60
[15:01:27.418] [RX] ← SNIFF_PROGRESS:ID=3A,TOTAL=60
[15:01:27.450] [RX] ← SNIFF_PROGRESS:ID=3B,TOTAL=60
[15:01:27.475] [RX] ← SNIFF_DONE:COUNT=0
[15:01:27.475] [RX] ← POWER:V=12.03,A=0.040
[15:01:28.482] [RX] ← POWER:V=12.03,A=0.040
[15:01:29.483] [RX] ← POWER:V=12.03,A=0.040
[15:01:30.494] [RX] ← POWER:V=12.03,A=0.040
[15:01:31.497] [RX] ← POWER:V=12.03,A=0.040
[15:01:32.498] [RX] ← POWER:V=12.03,A=0.039
[15:01:33.508] [RX] ← POWER:V=12.03,A=0.039
[15:01:34.515] [RX] ← POWER:V=12.03,A=0.040
[15:01:35.520] [RX] ← POWER:V=12.03,A=0.040
[15:01:36.530] [RX] ← POWER:V=12.03,A=0.040
[15:01:37.534] [RX] ← POWER:V=12.03,A=0.040
[15:01:38.540] [RX] ← POWER:V=12.03,A=0.040
[15:01:39.548] [RX] ← POWER:V=12.03,A=0.040
[15:01:40.552] [RX] ← POWER:V=12.03,A=0.040
[15:01:41.557] [RX] ← POWER:V=12.03,A=0.039
[15:01:42.568] [RX] ← POWER:V=12.03,A=0.040
[15:01:43.566] [RX] ← POWER:V=12.03,A=0.040
[15:01:44.572] [RX] ← POWER:V=12.03,A=0.040
[15:01:45.578] [RX] ← POWER:V=12.03,A=0.040
[15:01:46.583] [RX] ← POWER:V=12.03,A=0.039
